"File","Sheet","Year","Competition","Pos.","Athlete","Round1","X.1","Round2","X.2","Tot.","X10","X9","Sex","Age","Style","Hits","Golds","Round_type"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","4","PHILLIPS Jesse","281","4","282","3","563",NA,NA,"M","","R","60","31","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","5","JOHNSTON Shaun","281","4","279","6","560",NA,NA,"M","","R","60","29","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","6","TAYLOR Philip","264","11","277","7","541",NA,NA,"M","","R","60","20","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","7","LUKE Steve","267","8","273","8","540",NA,NA,"M","","R","60","24","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","8","DEGLER Simon","256","14","284","2","540",NA,NA,"M","","R","58","34","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","9","AUSTIN Graham","266","9","272","9","538",NA,NA,"M","","R","60","22","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","10","DIXON Ian","271","7","267","10","538",NA,NA,"M","","R","60","20","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","11","BACKEN Stewart","271","6","267","11","538",NA,NA,"M","","R","60","18","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","12","HUNTER Ian","265","10","261","12","526",NA,NA,"M","","R","60","10","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","13","HOWARD Danny","256","13","256","14","512",NA,NA,"M","","R","60","14","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","14","THOMPSON James","254","15","256","13","510",NA,NA,"M","","R","60","11","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","15","HAMILTON Jack Bruno","262","12","234","16","496",NA,NA,"M","","R","60","15","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","16","SIMPSON John","246","16","240","15","486",NA,NA,"M","","R","60","6","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQWR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","1","LOVE Bev","284","1","288","1","572",NA,NA,"W","","R","60","34","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQWR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","2","KNOWLES Sarah","276","2","280","2","556",NA,NA,"W","","R","60","23","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQWR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","3","SZANYI Ellie","273","3","275","3","548",NA,NA,"W","","R","60","21","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQWR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","4","KENDRA Louise","267","5","272","4","539",NA,NA,"W","","R","60","20","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQWR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","5","BOWER Mollie","272","4","263","5","535",NA,NA,"W","","R","60","18","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQWR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","6","DIXON Sue","249","6","247","6","496",NA,NA,"W","","R","60","11","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQWR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","7","BURCOW Julia","245","7","239","7","484",NA,NA,"W","","R","60","11","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQWR","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","8","MERCER Lisa","167","8","191","8","358",NA,NA,"W","","R","59","3","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMU21R","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","1","HORSFIELD Matthew","279","1","280","1","559",NA,NA,"M","U21","R","60","25","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMU18R","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","1","PASKIN Lewis","197","1","201","1","398",NA,NA,"M","U18","R","60","3","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMC","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","1","HUNTER Jamie","296","1","297","1","593",NA,NA,"M","","C","60","53","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMC","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","2","DIXON Sam","285","2","284","2","569",NA,NA,"M","","C","60","29","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMC","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","3","MOORE Ethan","281","4","284","2","565",NA,NA,"M","","C","60","26","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMC","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","4","KNIGHT Daniel","283","3","280","4","563",NA,NA,"M","","C","60","25","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMC","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","5","POOLE David","279","5","280","4","559",NA,NA,"M","","C","60","21","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMC","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","6","JOHNSTON Jamie","275","6","274","8","549",NA,NA,"M","","C","60","14","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMC","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","7","DUKES Malcolm","269","8","278","6","547",NA,NA,"M","","C","60","14","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMC","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","8","WHITE Alan","270","7","275","7","545",NA,NA,"M","","C","60","11","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMC","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","9","HILL Thomas","250","9","249","9","499",NA,NA,"M","","C","58","4","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQWC","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","1","MCCULLOCK Allison","289","1","288","1","577",NA,NA,"W","","C","60","37","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQWC","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","2","ELLIOTT Ann","289","1","284","3","573",NA,NA,"W","","C","60","34","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQWC","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","3","HUNTER Alison","286","3","286","2","572",NA,NA,"W","","C","60","33","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQWC","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","4","WANSTALL-AUSTIN Alicia","283","4","284","4","567",NA,NA,"W","","C","60","27","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQWU21C","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","1","BURCOW Jessica","274","1","278","1","552",NA,NA,"W","U21","C","60","14","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMB","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","1","SAY Rob","270","1","263","3","533",NA,NA,"M","","B","60","17","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMB","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","2","TWENTYMAN Andrew","260","2","269","1","529",NA,NA,"M","","B","60","15","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMB","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","3","NAYLOR Chris","258","4","264","2","522",NA,NA,"M","","B","60","16","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMB","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","4","COLBOURNE Andrew","260","2","258","5","518",NA,NA,"M","","B","60","16","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMB","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","5","MCKNIGHT Sam","251","7","261","4","512",NA,NA,"M","","B","60","14","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMB","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","6","HASLEY Clive","253","6","256","6","509",NA,NA,"M","","B","60","13","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMB","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","7","MORGAN Trevor","251","7","251","7","502",NA,NA,"M","","B","60","11","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMB","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","8","OSBORNE Tom","235","9","247","8","482",NA,NA,"M","","B","60","8","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMB","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","9","SCOTT Stuart","253","5","228","9","481",NA,NA,"M","","B","60","8","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMB","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","10","HORSFIELD Michael","195","10","200","10","395",NA,NA,"M","","B","59","4","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMB","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","11","HORSFIELD Michael","186","11","179","11","365",NA,NA,"M","","B","59","3","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMU18B","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","1","PATTIMORE Samuel","169","1","169","1","338",NA,NA,"M","U18","B","58","3","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQWU18B","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","1","GOLDSMITH Felicity","183","1","90","1","273",NA,NA,"W","U18","B","48","3","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQWU16B","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","1","AUSTIN-KING Naomi","147","1","147","1","294",NA,NA,"W","U16","B","54","1","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMU12B","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","1","BULMAN Kian","111","1","113","1","224",NA,NA,"M","","B","47","2","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQML","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","1","PATTIMORE Dan","220","2","228","1","448",NA,NA,"M","","L","60","5","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQML","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","2","EVANS Dave","214","4","228","1","442",NA,NA,"M","","L","60","4","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQML","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","3","REYNOLDS Karl","217","3","225","4","442",NA,NA,"M","","L","59","10","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQML","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","4","DINGLEY Paul","221","1","213","5","434",NA,NA,"M","","L","60","8","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQML","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","5","NICHOLSON John","205","5","228","1","433",NA,NA,"M","","L","60","4","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQML","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","6","MOORE Ben","135","7","153","6","288",NA,NA,"M","","L","53","3","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQML","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","7","WELSH-NELSON Ivor","143","6","0","7","143",NA,NA,"M","","L","26","0","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQWL","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","1","SEIDUMANOVA Sabrina","148","1","131","1","279",NA,NA,"W","","L","52","1","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMB_2","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","1","SAY Rob","266","1","274","1","540",NA,NA,"O","","","60","17","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMR_2","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","1","PHILLIPS Jesse","270","1","276","1","546",NA,NA,"O","","","60","21","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQMU21R_2","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","1","HORSFIELD Matthew","272","1","274","1","546",NA,NA,"O","","","60","20","Single Portsmouth"
"CUMBRIA_COUNTY_AND_OPEN_IN_2025.xlsx","IQWC_2","2025","CUMBRIA_COUNTY_AND_OPEN_INDOOR_CHAMPIONSHIPS","1","MCCULLOCK Allison","285","1","289","1","574",NA,NA,"O","","","60","34","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","1","DEGLAR Simon","292","1","289","1","581","42","17","M","","R",NA,"59","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","2","URBANIAK Mick","290","2","285","2","575","38","19","M","","R",NA,"57","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","3","NEWMAN Daniel","270","8","282","3","552","23","27","M","","R",NA,"50","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","4","HUNTER Ian","271","6","275","6","546","23","20","M","","R",NA,"43","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","5","MCMURCHIE Stephen","271","7","275","5","546","22","24","M","","R",NA,"46","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","6","NEWMAN Alister","275","4","269","9","544","22","24","M","","R",NA,"46","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","7","HUNT Gavin","266","10","276","4","542","18","26","M","","R",NA,"44","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","8","BACKEN Stewart","273","5","269","10","542","17","28","M","","R",NA,"45","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","9","PAYNE Roger","276","3","264","12","540","23","18","M","","R",NA,"41","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","10","SCOTT Rob","263","11","274","7","537","23","20","M","","R",NA,"43","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","11","PHILLIPS James","262","12","270","8","532","23","18","M","","R",NA,"41","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","12","CZECH Jacek","270","9","262","13","532","15","26","M","","R",NA,"41","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","13","HEAPS Paul","255","14","265","11","520","15","22","M","","R",NA,"37","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","14","MCCULLOCK Paul","260","13","257","15","517","16","18","M","","R",NA,"34","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","15","CLARK Paul","253","15","259","14","512","15","19","M","","R",NA,"34","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","16","MORGAN Trevor","245","19","256","16","501","12","22","M","","R",NA,"34","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","17","RAVEN Peter","249","16","249","18","498","14","16","M","","R",NA,"30","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","18","O'NEIL Nye","244","20","251","17","495","12","15","M","","R",NA,"27","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","19","TWENTYMAN Andrew","248","17","235","20","483","12","12","M","","R",NA,"24","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","20","PYE Bryan","243","21","239","19","482","8","16","M","","R",NA,"24","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","21","GOUGH Nigel","247","18","230","22","477","5","18","M","","R",NA,"23","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","22","CHRISTIE Mark","230","22","231","21","461","7","13","M","","R",NA,"20","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","23","THOMPSON James","201","23","131","24","332","5","11","M","","R",NA,"16","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","24","REYNOLDS Karl","137","26","189","23","326","0","5","M","","R",NA,"5","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","25","WILLIAMS Jack","180","24","119","26","299","2","7","M","","R",NA,"9","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","26","REYNOLDS Karl","146","25","125","25","271","1","2","M","","R",NA,"3","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQWR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","1","SOBIERAJ Malgorzata","290","1","293","1","583","45","13","W","","R",NA,"58","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQWR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","2","GREEN Georgia","277","2","280","2","557","27","27","W","","R",NA,"54","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQWR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","3","STAVELEY Pat","233","3","234","3","467","5","14","W","","R",NA,"19","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQWR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","4","BURCOW Julia","191","4","195","4","386","6","6","W","","R",NA,"12","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMJR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","1","FENIK Oscar","261","1","261","1","522","17","17","M","Junior","R",NA,"34","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMJR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","2","CHRISTIE Aaron","173","2","184","2","357","3","9","M","Junior","R",NA,"12","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQWJR","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","1","MACDONALD Eleanor","207","1","212","1","419","5","9","W","Junior","R",NA,"14","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQWJR_2","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","1","PATERSON Laura","239","1","252","1","491","10","17","O","","",NA,"27","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQWJR_2","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","2","HUNT Emma","235","2","246","2","481","7","22","O","","",NA,"29","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMC","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","1","TROJEK Michal","291","1","294","1","585","45","15","M","","C",NA,"60","Single Portsmouth"
"Cumbria_County_Archery_Ass_2022.xlsx","IQMC","2022","Cumbria_County_Archery_Association_County_and_Open_Indoor_Tournament","2","MEREDITH Daeron","289","3","291","2","580","40","20","M","","C",NA,"60","Single Portsmouth"
